scene_name,candidate_id,source_track_ids,point_count,mvpdist_class,mvpdist_score,fusion_score,support_score,best_existing_iou,seed_in_existing_mask_ratio,gt_instance_id,gt_class,best_iou,precision,coverage,geometry_error,semantic_exact,passes_final_score,passes_export_overlap,fusion_decision
scene0458_00,1,"[18, 22]",916,bottle,0.12671919167041779,0.12671919167041779,111.81683309825891,0.48799126637554585,0.48799126637554585,65030,bottle,0.16375545851528384,0.16375545851528384,1.0,mixed_multiple_instances,True,False,False,unavailable
scene0458_00,2,[30],1491,shower,0.10740554332733154,0.10740554332733154,101.30089103052083,0.445679012345679,0.9610999329309189,56031,trash can,0.2616559485530547,0.43661971830985913,0.3950242718446602,mixed_multiple_instances,False,False,False,unavailable
scene0458_00,3,[0],1514,shower,0.12322568893432617,0.11171072411415356,81.31077225900587,0.5019388194743645,0.9114927344782034,78004,shower,0.14154752810214996,0.8566710700132101,0.14498099709367315,fragment_or_undercoverage,True,False,False,unavailable
scene0458_00,4,[8],1271,shower,0.0753791481256485,0.06826218900440116,81.11690222504458,0.22683513838748495,0.35798583792289534,26028,box,0.20637785800240674,0.26986624704956724,0.4673024523160763,mixed_multiple_instances,False,False,True,applied
scene0458_00,5,[24],602,bottle,0.20038564503192902,0.16569479687572367,65.3759148758607,0.5033407572383074,0.8687707641196013,26032,box,0.03236994219653179,0.09302325581395349,0.0472972972972973,weak_or_wrong_geometry,False,True,False,unavailable
scene0458_00,6,[11],918,window,0.08034849166870117,0.06515340309266278,62.17704088661201,0.21601731601731602,1.0,16008,window,0.06571694466318276,1.0,0.06571694466318276,fragment_or_undercoverage,True,False,False,unavailable
scene0458_00,7,[9],1487,furniture,0.287296861410141,0.21200173619365656,47.58374675803078,0.49825296995108315,0.9589778076664425,1164002,bathroom vanity,0.5067519545131486,0.9589778076664425,0.5179803850345078,good_geometry,False,True,False,unavailable
scene0458_00,8,[3],961,window,0.08993293344974518,0.06121719223472548,36.13965404327403,0.1509281678773204,0.9958376690946931,16008,window,0.06879518934784165,1.0,0.06879518934784165,fragment_or_undercoverage,True,False,False,unavailable
scene0458_00,9,[6],4181,mat,0.20396265387535095,0.1333185356817983,30.728379091668565,0.1849904397705545,0.21167184883999043,78004,shower,0.0006860801951517,0.0021525950729490554,0.001006036217303823,weak_or_wrong_geometry,False,True,True,applied
scene0458_00,10,"[2, 17]",314,laundry detergent,0.10177314281463623,0.06190354253128563,21.65005583847047,0.23235613463626492,0.6815286624203821,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,True,applied
scene0458_00,11,[16],216,shower,0.013218244537711143,0.007811898085158479,18.19872242295766,0.002034587995930824,0.018518518518518517,26001,box,0.002346041055718475,0.018518518518518517,0.0026791694574681848,weak_or_wrong_geometry,False,False,True,applied
scene0458_00,12,[15],129,bottle,0.3104272186756134,0.1801560382599964,16.069743515792506,0.9084507042253521,1.0,65019,bottle,0.9084507042253521,1.0,0.9084507042253521,good_geometry,True,True,False,unavailable
scene0458_00,13,[31],115,shower,0.01963764987885952,0.011142618093308184,13.482195293679464,0.0005353319057815846,0.008695652173913044,78004,shower,0.008907694020710389,0.6956521739130435,0.008942544153811759,weak_or_wrong_geometry,True,False,True,applied
scene0458_00,14,[5],4214,mirror,0.09661124646663666,0.05079737322595142,5.1583021309917045,0.3148888888888889,0.36260085429520644,1164002,bathroom vanity,0.014414676761793827,0.02349311817750356,0.03596077006901562,weak_or_wrong_geometry,False,False,False,unavailable
scene0458_00,15,[4],289,shower,0.007821062579751015,0.004019184146832297,2.7784679089026914,0.0,0.0,78004,shower,0.03230494075564498,1.0,0.03230494075564498,fragment_or_undercoverage,True,False,True,applied
scene0474_00,0,[19],1482,bookshelf,0.2063974291086197,0.2063974291086197,142.52617472994584,0.09516426725729052,0.8704453441295547,18008,bookshelf,0.10936113575865129,0.9979757085020243,0.10938540048812957,fragment_or_undercoverage,True,True,False,unavailable
scene0474_00,1,[23],499,paper bag,0.6066271066665649,0.5430162450522746,79.0280187234514,0.05035335689045936,0.11623246492985972,570045,paper bag,0.9125248508946322,0.9198396793587175,0.9913606911447084,good_geometry,True,True,True,unavailable
scene0474_00,2,"[4, 11, 31]",1402,paper bag,0.0418790802359581,0.036120567633895095,72.49933585160906,0.00497787610619469,0.024964336661911554,97044,recycling bin,0.00497787610619469,0.006419400855920114,0.021686746987951807,weak_or_wrong_geometry,False,False,True,applied
scene0474_00,3,[16],1975,paper bag,0.23400479555130005,0.20047429839102499,71.34204272927022,0.6465631929046564,0.7382278481012658,-1,,0.0,0.0,0.0,background_or_non_instance,False,True,False,unavailable
scene0474_00,4,[14],1230,office chair,0.25112149119377136,0.2049838315415636,63.25471035323946,0.5882352941176471,1.0,2016,chair,0.5637254901960784,0.9349593495934959,0.5867346938775511,good_geometry,False,True,False,unavailable
scene0474_00,5,[15],793,box,0.48477688431739807,0.3905948091669165,61.14415592109062,0.05931251404178836,0.9987389659520807,18008,bookshelf,0.0488752106690115,0.8411097099621689,0.04933067080837216,fragment_or_undercoverage,False,True,False,unavailable
scene0474_00,6,[8],136,whiteboard,0.08333390951156616,0.06300588246454226,51.21307240673136,0.011722878831555684,0.8970588235294118,52043,whiteboard,0.011536643026004729,0.8970588235294118,0.011551936369661963,fragment_or_undercoverage,True,False,False,unavailable
scene0474_00,7,[10],1444,bookshelf,0.14271332323551178,0.08995041133627987,26.057482646998224,0.10657392865155935,1.0,18008,bookshelf,0.09665836142459329,0.9134349030470914,0.09755195621625619,fragment_or_undercoverage,True,False,False,unavailable
scene0474_00,8,[3],6863,closet door,0.2549000680446625,0.1528032605829205,19.892679319447645,0.6910535689820524,0.9761037447180533,5020,door,0.6582950631458094,0.6683666035261547,0.9776214833759591,mixed_multiple_instances,False,True,False,unavailable
scene0474_00,9,[27],1000,keyboard,0.20959363877773285,0.12493490783964276,19.216316457134564,0.19083296606434552,0.947,214006,cart,0.19371175353450096,0.918,0.19712261112304058,fragment_or_undercoverage,False,True,False,unavailable
scene0474_00,10,[7],142,office chair,0.0109623484313488,0.006379073867817916,16.381520032255324,0.1381692573402418,0.5633802816901409,214006,cart,0.009465713083718973,0.31690140845070425,0.009662873094266696,weak_or_wrong_geometry,False,False,True,applied
scene0474_00,11,[30],233,stand,0.023150024935603142,0.012843211612756368,10.956352301844763,0.00267379679144385,0.012875536480686695,214006,cart,0.05003220957698089,1.0,0.05003220957698089,fragment_or_undercoverage,False,False,True,applied
scene0474_00,12,[2],3157,ceiling,0.3922083377838135,0.21149800681541536,7.849826962115097,0.46790540540540543,0.9974659486854609,41022,ceiling,0.5320412083115069,0.9651567944250871,0.5424603881075307,good_geometry,True,True,False,unavailable
scene0474_00,13,[1],2701,couch,0.16603180766105652,0.08883736167366056,7.0124609556940305,0.3492063492063492,0.9966679007774898,48010,backpack,0.2576823398741207,0.2576823398741207,1.0,mixed_multiple_instances,False,False,False,unavailable
scene0474_00,14,[18],198,shelf,0.6733204126358032,0.3585766741750836,6.509966858538288,0.2633832976445396,0.7272727272727273,52043,whiteboard,0.013565708902496467,0.7272727272727273,0.013635072436322318,fragment_or_undercoverage,False,True,False,unavailable
scene0474_00,15,[28],111,power strip,0.06807650625705719,0.03560318568663921,4.597570128529881,0.0,0.0,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,True,applied
scene0474_00,16,[17],997,ceiling,0.3260940909385681,0.16680820041899197,2.306791232482932,0.0008115785202218315,0.009027081243731194,41022,ceiling,0.00030248033877797946,0.0020060180541624875,0.00035606195478013177,weak_or_wrong_geometry,True,True,True,applied
scene0474_04,0,"[7, 20]",5532,window,0.21608300507068634,0.21608300507068634,120.54589507945063,0.5566553405229724,0.7742227042660882,16035,window,0.6201916201916202,0.7839840925524223,0.7480165574335977,good_geometry,True,True,False,unavailable
scene0474_04,1,[5],4797,door,0.15912282466888428,0.13844426802975307,74.00931427385,0.7831400165700083,0.8692933083176986,5003,door,0.8798636181307662,0.9145299145299145,0.9586975524475524,good_geometry,True,False,False,unavailable
scene0474_04,2,[19],2288,office chair,0.22159188985824585,0.1835178285613542,65.63587113116104,0.3791639451338994,0.5144230769230769,10014,office chair,0.3641933287950987,0.46765734265734266,0.622093023255814,overmerged_or_boundary_leakage,True,True,False,unavailable
scene0474_04,3,"[0, 8]",1093,office chair,0.17817886173725128,0.1208194507251807,35.615919360114944,0.6321573163678427,1.0,10015,office chair,0.6465352828989193,0.9304666056724611,0.6793587174348698,good_geometry,True,False,False,unavailable
scene0474_04,4,[16],2622,cushion,0.08486940711736679,0.05405732920135589,27.389435221573883,0.8139609349983989,0.9721586575133486,6001,couch,0.30387080867850097,0.9401220442410374,0.30986800754242616,fragment_or_undercoverage,False,False,False,unavailable
scene0474_04,5,[18],1593,blinds,0.10267545282840729,0.06475133651604402,26.12817325336251,0.030744336569579287,0.035781544256120526,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,True,applied
scene0474_04,6,[11],647,coat rack,0.022483253851532936,0.013568567492940008,20.699322104704038,0.00010049241282283188,0.0015455950540958269,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,True,applied
scene0474_04,7,[3],660,light switch,0.23880745470523834,0.1416981202306614,18.671437962906428,0.0003011443485243927,0.004545454545454545,-1,,0.0,0.0,0.0,background_or_non_instance,False,True,True,applied
scene0474_04,8,[31],240,pillow,0.028562305495142937,0.016759657891655427,17.355077617984527,0.0,0.0,6001,couch,0.023096129837702872,0.7708333333333334,0.023255813953488372,fragment_or_undercoverage,False,False,True,applied
scene0474_04,9,[25],180,couch,0.01855410821735859,0.010276680115793803,10.775252525252526,0.12491325468424705,1.0,16035,window,0.031045187995860642,1.0,0.031045187995860642,fragment_or_undercoverage,False,False,False,unavailable
scene0474_04,10,[13],204,bookshelf,0.045551836490631104,0.024281609465751475,6.610891399496512,0.03150706192767344,0.9950980392156863,18004,bookshelf,0.03241258182979403,0.9950980392156863,0.03241775790482274,fragment_or_undercoverage,True,False,False,unavailable
scene0474_04,11,[6],235,couch,0.0040784417651593685,0.002138020015086176,4.8449451136213915,0.07722642129477489,1.0,6001,couch,0.0295411690760528,1.0,0.0295411690760528,fragment_or_undercoverage,True,False,False,unavailable
scene0474_04,12,[15],422,couch,0.057946279644966125,0.03020911818211025,4.265945517813968,0.061607813673929375,1.0,6001,couch,0.04738684671167792,0.8981042654028436,0.04764299182903834,fragment_or_undercoverage,True,False,False,unavailable
scene0474_04,13,[30],1040,blinds,0.07598509639501572,0.039005254798726956,2.665540084214526,0.039195461578133056,0.22115384615384615,16035,window,0.034493192133131616,0.21923076923076923,0.039323904794756816,weak_or_wrong_geometry,False,False,True,applied
scene0496_00,0,[11],7015,chair,0.050928857177495956,0.050928857177495956,129.70309393513867,0.12299251870324189,0.33314326443335707,2004,chair,0.1034729315628192,0.1444048467569494,0.2674234424498416,weak_or_wrong_geometry,True,False,True,applied
scene0496_00,1,[17],1687,chair,0.05696894973516464,0.05696894973516464,116.15940306054712,0.26790677784904854,0.7427385892116183,2004,chair,0.2816011235955056,0.7131001778304683,0.3175818373812038,fragment_or_undercoverage,True,False,False,unavailable
scene0496_00,2,[31],2430,folded chair,0.09794240444898605,0.09794240444898605,107.47679618118792,0.4724724724724725,0.776954732510288,2005,chair,0.4843509492047204,0.776954732510288,0.5625744934445769,partial_overlap,False,False,False,unavailable
scene0496_00,3,[28],3714,office chair,0.4633229672908783,0.44797686618367605,93.37563548945856,0.7897623400365631,0.9305331179321487,2006,chair,0.7817067421027817,0.8928379106085084,0.8626430801248699,good_geometry,False,True,False,unavailable
scene0496_00,4,"[12, 29]",1846,office chair,0.42011550068855286,0.3848366317639412,83.20515721662684,0.5252330440372871,0.8851570964247021,2007,chair,0.5303472898409607,0.8851570964247021,0.5695364238410596,good_geometry,False,True,False,unavailable
scene0496_00,5,[4],11354,blackboard,0.26895871758461,0.21686306877225864,61.26123051136061,0.6753436321615375,0.977981328166285,89023,blackboard,0.6780531501940877,1.0,0.6780531501940877,good_geometry,True,True,False,unavailable
scene0496_00,6,[15],3440,armchair,0.21330983936786652,0.17006786955827358,59.45618829610632,0.569402228976697,1.0,2011,chair,0.45374800637958534,0.49622093023255814,0.8413011335633317,mixed_multiple_instances,False,True,False,unavailable
scene0496_00,7,[25],609,office chair,0.11036407947540283,0.08721751723182279,58.0541742320448,0.059080228264518295,0.6912972085385879,2007,chair,0.05330102967898243,0.2889983579638752,0.06134541652143604,mixed_multiple_instances,False,False,True,applied
scene0496_00,8,[18],2292,office chair,0.3900574743747711,0.29560198474113175,51.56842473789615,0.6022695035460993,0.9262652705061082,2008,chair,0.6022695035460993,0.9262652705061082,0.6325983313468415,good_geometry,False,True,False,unavailable
scene0496_00,9,[14],1054,blackboard,0.04303613305091858,0.03138528907116055,45.85552579283445,0.054930266699290436,0.8519924098671727,89023,blackboard,0.06294416243654823,1.0,0.06294416243654823,fragment_or_undercoverage,True,False,False,unavailable
scene0496_00,10,[6],1501,office chair,0.2863909900188446,0.20613260253742655,43.95187678485484,0.47141959798994976,1.0,2010,chair,0.47141959798994976,1.0,0.47141959798994976,fragment_or_undercoverage,False,True,False,unavailable
scene0496_00,11,[13],11157,door,0.11539096385240555,0.07713133927264343,33.68696594180581,0.6228496490010028,0.7651698485255893,89023,blackboard,0.08555421546123021,0.19709599354665233,0.13132278292027472,weak_or_wrong_geometry,False,False,False,unavailable
scene0496_00,12,[0],606,office chair,0.21393071115016937,0.14032647968013962,31.18871893211908,1.0,1.0,2032,chair,1.0,1.0,1.0,good_geometry,False,True,False,unavailable
scene0496_00,13,[1],1055,office chair,0.20534351468086243,0.1226365892391958,19.44530065124602,0.43221830985915494,1.0,2016,chair,0.43221830985915494,0.4654028436018957,0.8583916083916084,mixed_multiple_instances,False,True,False,unavailable
scene0496_00,14,[22],3169,windowsill,0.04666217789053917,0.027470346965941264,17.74138374073157,0.15871016500818744,0.8295992426633008,2005,chair,0.055825242718446605,0.10886715052066898,0.10280095351609059,weak_or_wrong_geometry,False,False,False,unavailable
scene0496_00,15,[3],1163,office chair,0.13220597803592682,0.0755976150592582,14.363383838383838,0.2648831951770912,1.0,2013,chair,0.2648831951770912,0.6044711951848667,0.3204193254329991,mixed_multiple_instances,False,False,False,unavailable
scene0496_00,16,[24],2182,table,0.04442478343844414,0.02466693094788571,11.050314885900118,0.0003311806590495115,0.0009165902841429881,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,True,applied
scene0496_00,17,[5],1029,curtain,0.16429059207439423,0.08982049481134538,9.343442831678125,0.11689922480620155,0.3780369290573372,16027,window,0.9298245614035088,0.9786200194363459,0.9491046182846371,good_geometry,False,False,True,applied
scene0496_00,18,[2],478,windowsill,0.0038644406013190746,0.002062957078856429,6.766142460684551,0.16450381679389314,0.9079497907949791,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,False,unavailable
scene0496_00,19,[30],236,office chair,0.008329499512910843,0.004349967907723238,4.447281639928699,0.0,0.0,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,True,applied
scene0496_00,20,[9],1985,table,0.21478472650051117,0.1121419026569008,4.422604422604422,0.5143819642394403,1.0,4018,table,0.18904240114340162,0.9994962216624685,0.1890604154755098,fragment_or_undercoverage,True,True,False,unavailable
scene0575_02,0,"[2, 10]",1894,door,0.18818818032741547,0.18818818032741547,272.0316656173049,0.3261600537995965,0.9065469904963042,5008,door,0.2550498249394021,1.0,0.2550498249394021,fragment_or_undercoverage,True,False,False,unavailable
scene0575_02,1,[8],3098,armchair,0.2764604091644287,0.2764604091644287,201.66580587336998,0.778507619548082,0.9564234990316333,10002,office chair,0.7704108164326573,0.9564234990316333,0.7984370789544597,good_geometry,False,True,False,unavailable
scene0575_02,2,[3],5325,table,0.21452021598815918,0.21452021598815918,191.9341150676098,0.7049356223175965,0.9947417840375586,4007,table,0.7412668502681548,0.9603755868544601,0.7646531100478469,good_geometry,True,True,False,unavailable
scene0575_02,3,[19],1292,trash bin,0.5304574966430664,0.5304574966430664,154.34111626285318,0.7817543859649123,0.8622291021671826,56006,trash can,0.7817543859649123,0.8622291021671826,0.8933440256615878,good_geometry,False,True,False,unavailable
scene0575_02,4,[15],2244,office chair,0.25664621591567993,0.25664621591567993,141.07195676286995,0.5693986297893936,1.0,10017,office chair,0.5731800766283525,1.0,0.5731800766283525,good_geometry,True,True,False,unavailable
scene0575_02,5,[14],5802,window,0.12261462956666946,0.12261462956666946,127.32557895274854,0.2724666762218719,0.9829369183040331,16009,window,0.25021872265966755,0.9858669424336436,0.2511195012731583,fragment_or_undercoverage,True,False,False,unavailable
scene0575_02,6,"[5, 11, 20]",1146,bulletin board,0.06811368465423584,0.06811368465423584,107.79138646793818,0.1137468982630273,1.0,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,False,unavailable
scene0575_02,7,"[7, 21, 22]",877,window,0.02506345883011818,0.018458588130240365,47.29481876666686,0.002354788069073783,0.05815279361459521,16009,window,0.03772757183592893,0.9806157354618016,0.03775572921239793,fragment_or_undercoverage,True,False,True,applied
scene0575_02,8,[1],587,office chair,0.018144600093364716,0.011053379313892067,21.836571288602478,0.0,0.0,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,True,applied
scene0578_02,0,[28],4042,office chair,0.27710479497909546,0.27710479497909546,381.86630347183745,0.7435072397150081,0.8530430479960416,2007,chair,0.7864644107351225,0.8337456704601682,0.93274287295876,good_geometry,False,True,False,unavailable
scene0578_02,1,[0],3622,table,0.4390639662742615,0.4390639662742615,148.9183669513609,0.5330541429853425,1.0,4010,table,0.5192307692307693,0.9839867476532302,0.5236555980017632,good_geometry,True,True,False,unavailable
scene0578_02,2,[8],2288,folded chair,0.3981234133243561,0.3981234133243561,125.6157038629032,0.7737965979008324,0.9554195804195804,2008,chair,0.683377308707124,0.9055944055944056,0.7357954545454546,good_geometry,False,True,False,unavailable
scene0578_02,3,"[12, 29]",454,dining table,0.013000382110476494,0.011921042968218758,83.39527049150442,0.0,0.0,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,True,applied
scene0578_02,4,[17],1461,power strip,0.07652204483747482,0.0685017239857256,79.03788151823808,0.29089751750477405,0.6255989048596852,9011,desk,0.2723747980613893,0.5770020533880903,0.34033104561970123,partial_overlap,False,False,True,applied
scene0578_02,5,[11],847,monitor,0.10588368773460388,0.08900303895512275,68.11473204108216,0.011757789535567314,0.047225501770956316,19015,monitor,0.5548996458087367,0.5548996458087367,1.0,good_geometry,True,False,True,applied
scene0578_02,6,"[3, 16]",751,power strip,0.04841521754860878,0.03983545178502262,64.55756599679802,0.0,0.0,9011,desk,0.015413652091852784,0.06524633821571238,0.019781994348001614,weak_or_wrong_geometry,False,False,True,applied
scene0578_02,7,"[5, 13]",687,mirror,0.08766734600067139,0.06223955915579131,41.990289418170946,0.20843520782396088,0.992721979621543,16019,window,0.19363021420518603,1.0,0.19363021420518603,fragment_or_undercoverage,False,False,False,unavailable
scene0578_02,8,[23],322,dining table,0.017508886754512787,0.011616814779982816,32.69621241897251,0.04290311047550947,0.37267080745341613,9011,desk,0.017078488372093022,0.14596273291925466,0.018974566007266856,weak_or_wrong_geometry,False,False,True,applied
scene0578_02,9,[9],662,mirror,0.031144799664616585,0.020075997137007633,28.920380629809284,0.09412419938735728,0.5105740181268882,16019,window,0.04804580532735873,0.29154078549848944,0.05439684329199549,weak_or_wrong_geometry,False,False,True,applied
scene0578_02,10,[2],338,whiteboard,0.12457380443811417,0.07838730779384694,25.84878200904303,0.0877466251298027,1.0,52013,whiteboard,0.07038733860891296,1.0,0.07038733860891296,fragment_or_undercoverage,True,False,False,unavailable
scene0578_02,11,[18],277,power strip,0.2117563933134079,0.13113544308348202,23.855002469178206,0.10674373795761079,1.0,9011,desk,0.11182882519176424,1.0,0.11182882519176424,fragment_or_undercoverage,False,True,False,unavailable
scene0578_02,12,[7],1000,table,0.05433373153209686,0.033137458724299414,21.977481722284953,0.15035439601870004,1.0,4010,table,0.13163235720498695,0.908,0.13341169556273877,fragment_or_undercoverage,True,False,False,unavailable
scene0578_02,13,[19],170,power strip,0.09911938011646271,0.05592536434893932,12.844459445223453,0.0,0.0,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,True,applied
scene0578_02,14,[25],144,folded chair,0.043899837881326675,0.024678502911834842,12.430952380952382,0.009520322226290736,0.18055555555555555,2008,chair,0.008861622358554875,0.18055555555555555,0.009232954545454546,weak_or_wrong_geometry,False,False,True,applied
scene0578_02,15,"[1, 10]",726,refrigerator,0.04042040929198265,0.022212877325293562,9.909215242407093,0.0,0.0,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,True,applied
scene0591_01,0,[23],9761,shelf,0.17272323369979858,0.17272323369979858,466.561284428178,0.8907250951629375,0.9838131339002152,8011,shelf,0.8342483907610754,0.9028788034012909,0.9164933444259568,good_geometry,True,False,False,unavailable
scene0591_01,1,[0],2796,desk,0.1549692004919052,0.1549692004919052,298.6843449282875,0.3769718214911689,1.0,8033,shelf,0.36040216550657383,1.0,0.36040216550657383,fragment_or_undercoverage,False,False,False,unavailable
scene0591_01,2,[30],2705,paper cutter,0.33802974224090576,0.33802974224090576,183.26057203920584,0.09988545246277206,0.16118299445471349,-1,,0.0,0.0,0.0,background_or_non_instance,False,True,True,unavailable
scene0591_01,3,[13],1760,desk,0.034493397921323776,0.025365553222675197,47.074830264804056,0.03125,0.10454545454545454,9028,desk,0.0734857741316111,0.23920454545454545,0.0958997722095672,weak_or_wrong_geometry,True,False,True,applied
scene0591_01,4,"[4, 12]",1185,trash bin,0.34578001499176025,0.25289847523939135,46.27709195131925,0.8983180428134556,0.9915611814345991,56023,trash can,0.9370015948963317,0.9915611814345991,0.9445337620578779,good_geometry,False,True,False,unavailable
scene0591_01,5,[8],535,counter,0.17151819169521332,0.12494967608471112,45.69845314920982,0.0695742471443406,1.0,8033,shelf,0.0595374984029641,0.8710280373831776,0.06006702758442898,fragment_or_undercoverage,False,False,False,unavailable
scene0591_01,6,[26],564,bowl,0.06266522407531738,0.044693615777988895,42.64248293206962,0.03919270833333333,0.5425531914893617,8033,shelf,0.028804549388057855,0.41312056737588654,0.03003351379221449,weak_or_wrong_geometry,False,False,True,applied
scene0591_01,7,[21],11039,door,0.009150832891464233,0.006168333208747643,34.81468368854984,0.0020219301656427403,0.008877615726062143,7037,cabinet,0.0020268163392578734,0.00235528580487363,0.014325068870523415,weak_or_wrong_geometry,False,False,True,applied
scene0591_01,8,[27],802,desk,0.09800145775079727,0.0639556228760966,30.519737856810185,0.10026773761713521,0.9339152119700748,8033,shelf,0.021601623105382505,0.2256857855361596,0.023330755349316834,weak_or_wrong_geometry,False,False,False,unavailable
scene0591_01,9,[24],4776,office chair,0.014865057542920113,0.009658357046389192,29.947119525134273,0.0039032006245121,0.006909547738693468,75015,file cabinet,0.003971405877680699,0.005234505862646567,0.016191709844559584,weak_or_wrong_geometry,False,False,True,applied
scene0591_01,10,[31],412,paper cutter,0.05127818137407303,0.03281129838521645,27.97372100956103,0.21138211382113822,0.8203883495145631,8033,shelf,0.008891084218325513,0.17475728155339806,0.009280742459396751,weak_or_wrong_geometry,False,False,False,unavailable
scene0591_01,11,[29],1225,trash can,0.13756063580513,0.08683499109716347,26.24976700482096,0.5970031545741324,0.9069387755102041,56022,trash can,0.5970031545741324,0.6179591836734694,0.94625,mixed_multiple_instances,True,False,False,unavailable
scene0591_01,12,[18],2276,office chair,0.052315618842840195,0.032601262351811135,24.63299898926026,0.22709801409352978,0.632688927943761,9028,desk,0.0025567754549556325,0.007469244288224956,0.0038724373576309794,weak_or_wrong_geometry,False,False,True,applied
scene0591_01,13,[7],3019,monitor,0.5035789012908936,0.3087856002050044,22.63643270734795,0.4687322342239909,0.9943689963564094,19032,monitor,0.3668135095447871,0.41371315004968534,0.763914373088685,mixed_multiple_instances,True,True,False,unavailable
scene0591_01,14,[15],267,counter,0.03383534774184227,0.020192946162466106,19.360062834493213,0.025179177668804224,1.0,8011,shelf,0.02776622296173045,1.0,0.02776622296173045,fragment_or_undercoverage,False,False,False,unavailable
scene0591_01,15,[9],2513,window,0.08773045241832733,0.05104892787271739,16.376757364249084,0.1291101520756268,1.0,16002,window,0.14463309352517986,1.0,0.14463309352517986,fragment_or_undercoverage,True,False,False,unavailable
scene0591_01,16,[25],114,desk,0.0027061053551733494,0.0014756624305530435,9.061713191023536,0.0,0.0,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,True,applied
scene0591_01,17,[5],17526,whiteboard,0.02434731274843216,0.012903499156962582,5.995263545407085,0.14012528849324102,0.19120164327285177,52025,whiteboard,0.15282891666234508,0.1681501768800639,0.6264880952380952,overmerged_or_boundary_leakage,True,False,True,applied
scene0591_01,18,[22],135,bottle,0.17236125469207764,0.09116539317775857,5.784090909090909,0.0,0.0,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,True,unavailable
scene0591_01,19,[3],1493,shelf,0.04829470440745354,0.025192790510899885,4.329411764705883,0.10484739676840216,0.20093770931011387,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,True,applied
scene0591_01,20,[11],490,desk,0.10067608952522278,0.052183773070573806,3.6666666666666665,0.42132416165090286,1.0,2005,chair,0.42132416165090286,1.0,0.42132416165090286,fragment_or_undercoverage,False,False,False,unavailable
scene0593_01,0,[13],11287,bulletin board,0.1415853649377823,0.1415853649377823,145.02040075389118,0.10055816425976788,0.14335075750863827,154031,bulletin board,0.13525929852460464,0.13564277487374857,0.9795265515035189,overmerged_or_boundary_leakage,True,False,True,applied
scene0593_01,1,[16],1274,printer,0.31439411640167236,0.30839893760307513,96.18620165847014,0.18887147335423196,0.3814756671899529,4033,table,0.11493546404425323,0.14678178963893249,0.34629629629629627,weak_or_wrong_geometry,False,True,True,unavailable
scene0593_01,2,[4],717,calendar,0.06125989183783531,0.056657108594530374,84.97293055792775,0.0,0.0,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,True,applied
scene0593_01,3,"[3, 12]",3012,storage organizer,0.23542581498622894,0.21706508378329,84.40210883074745,0.06376966713047201,0.9890438247011952,540007,mailbox,0.06541071075686714,0.9890438247011952,0.06545814106789717,fragment_or_undercoverage,False,True,False,unavailable
scene0593_01,4,[31],783,armchair,0.0875420868396759,0.07693375598943575,75.76404393998925,0.000724112961622013,0.001277139208173691,4033,table,0.0007564296520423601,0.001277139208173691,0.001851851851851852,weak_or_wrong_geometry,False,False,True,applied
scene0593_01,5,[5],4585,closet door,0.03134862333536148,0.027424561460532192,74.96501308621795,0.009129893484576013,0.0183206106870229,5002,door,0.009238521836506159,0.014394765539803707,0.025142857142857144,weak_or_wrong_geometry,False,False,True,applied
scene0593_01,6,[21],1154,table,0.13221968710422516,0.1031162351461712,55.97712777052255,0.0,0.0,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,True,applied
scene0593_01,7,[22],3711,closet door,0.37497851252555847,0.2760208107654727,47.21953474422573,0.6476777007954837,0.9598490972783617,5002,door,0.625866050808314,0.6572352465642683,0.9291428571428572,good_geometry,False,True,False,unavailable
scene0593_01,8,[20],628,ceiling,0.13353922963142395,0.08883460312258572,33.046451395255744,0.018698060941828253,0.042993630573248405,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,True,applied
scene0593_01,9,[8],761,armchair,0.176114022731781,0.11491873979954544,30.504928587730845,0.1671792618629174,1.0,6003,couch,0.18629130966952265,1.0,0.18629130966952265,fragment_or_undercoverage,False,False,False,unavailable
scene0593_01,10,[26],202,ceiling,0.04758166894316673,0.027338521075340072,14.911988934201485,0.0,0.0,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,True,applied
scene0593_01,11,[15],132,armchair,0.04445234313607216,0.024765103154445446,11.423162008074563,0.028772238084779266,0.9924242424242424,6003,couch,0.02180760843227526,0.6818181818181818,0.022031823745410038,weak_or_wrong_geometry,False,False,False,unavailable
